player_name,canonical_id,pitcher_idx,espn_id,throws,bats,position,source
Kaden Hilburger,NCAA_614869,4446,,,,SP,pitcher_table
Mason Blasche,NCAA_614729,4445,,,,SP,pitcher_table
Nic Schutte,NCAA_614673,4443,,,,SP,pitcher_table
Joey Calabretti,NCAA_614723,4442,,,,RP,pitcher_table
C. Marshburn,NCAA_614678,4441,,R,,SP,pitcher_table
Tadan Bell,NCAA_614597,4440,,,,SP,pitcher_table
P. Puetz,NCAA_614690,4439,,R,,SP,pitcher_table
Oliver delaTorre,NCAA_614844,4438,,,,SP,pitcher_table
Titus VONKAPFF,NCAA_614860,4437,,,,SP,pitcher_table
Thomas Harper,NCAA_614623,4436,,,,SP,pitcher_table
Bob Spencer,NCAA_614745,4435,,,,SP,pitcher_table
Henry Zatkowski,BSB_VIRGINIA,4434,97983,L,,SP,pitcher_table
Logan Reddemann,BSB_UCLA,4433,,R,,SP,pitcher_table
John Damozonio,NCAA_614726,4431,,,,SP,pitcher_table
D. STONE,NCAA_614835,4430,,,,SP,pitcher_table
Ryan Piech,NCAA_614822,4429,,,,SP,pitcher_table
Andrew Herrmann,BSB_LOUISIANA,4428,,,,SP,pitcher_table
Kenneth Hayn,NCAA_614712,4427,,,,SP,pitcher_table
Horwat,NCAA_614708,4426,,R,,RP,pitcher_table
SEHLKE,NCAA_614699,4425,,,,RP,pitcher_table
Owen Macdonnell,NCAA_621265,4424,98557,,,SP,pitcher_table
Naess,NCAA_614565,4423,,R,,SP,pitcher_table
Gibson Jones,NCAA_614757,4422,96990,,,SP,pitcher_table
Max Bayles,NCAA_614734,4421,91622,,,SP,pitcher_table
Charlie Smith,NCAA_614658,4420,91173,,,SP,pitcher_table
Steven Svenson,NCAA_614735,4419,98511,,,SP,pitcher_table
Kendall Lyons,NCAA_614625,4418,68845,,,SP,pitcher_table
Gavin Guidry,BSB_LSU,4417,65176,,,SP,pitcher_table
Jake Boynar,NCAA_614843,4416,98397,,,SP,pitcher_table
Nathan Ries,NCAA_614755,4415,,,,SP,pitcher_table
Davis Gore,NCAA_614727,4414,,,,RP,pitcher_table
Grant Bradley,BSB_MICHIGAN,4413,,R,,RP,pitcher_table
Michael Malki,NCAA_614844,4412,,R,,SP,pitcher_table
Liam Watt,NCAA_614764,4411,91079,L,,SP,pitcher_table
Jason Krakoski,NCAA_614567,4410,91690,R,,SP,pitcher_table
Isaac Lucas,NCAA_614658,4409,91182,,,RP,pitcher_table
Jack - P Ross,NCAA_614574,4408,91239,R,,SP,pitcher_table
Jackson Mckenzie,NCAA_614603,4407,98310,,,SP,pitcher_table
James Fordham,NCAA_614813,4406,98165,,,SP,pitcher_table
Brady Chambers,NCAA_614662,4405,95061,,,SP,pitcher_table
Kai Decker,NCAA_614659,4404,90636,,,SP,pitcher_table
Ad Stockham,NCAA_614599,4403,98249,,,SP,pitcher_table
Jayden Stroman,BSB_VIRGINIA,4402,97978,,,SP,pitcher_table
Kale Hopke,NCAA_614860,4401,98328,,,SP,pitcher_table
Brock Tapper,NCAA_614797,4400,,,,SP,pitcher_table
CHAMBERS,NCAA_614662,4399,,,,SP,pitcher_table
Mitch Haythorn,NCAA_614693,4398,,,,SP,pitcher_table
Adrian Quezada,NCAA_614757,4397,,,,SP,pitcher_table
Landon Edwards,BSB_MARYLAND,4396,,,,SP,pitcher_table
Luke Lirette,NCAA_614741,4395,,,,RP,pitcher_table
Zane Brown,NCAA_614838,4394,,,,RP,pitcher_table
Kenty,NCAA_614612,4393,,,,SP,pitcher_table
Jacob Burnham,BSB_BOSTON_COLLEGE,4392,,,,SP,pitcher_table
Jack Kelly,NCAA_614723,4391,,,,SP,pitcher_table
Stroman,BSB_VIRGINIA,4390,,,,SP,pitcher_table
Isaias Duccasse,NCAA_614862,4389,,,,SP,pitcher_table
Z. STICHWEH,NCAA_614860,4388,,,,RP,pitcher_table
Collin Maloney,NCAA_614854,4387,,R,,RP,pitcher_table
Guidry,BSB_LSU,4386,,,,RP,pitcher_table
Joe Chiarodo,BSB_ALABAMA,4385,,,,SP,pitcher_table
ARNOLD,NCAA_614820,4384,,R,,SP,pitcher_table
Collin Dennis,NCAA_614790,4383,,,,SP,pitcher_table
Joey Iglesias,NCAA_614568,4382,92706,,,RP,pitcher_table
Ethan Myers,NCAA_614566,4381,,,,SP,pitcher_table
Rogers,NCAA_614841,4380,,,,SP,pitcher_table
C SAMUELS,NCAA_614593,4379,,,,RP,pitcher_table
C. SAMUELS,NCAA_614593,4379,,,,RP,pitcher_table
Lindsey,NCAA_614603,4378,,,,SP,pitcher_table
Aaron Blum,NCAA_614701,4376,,,,RP,pitcher_table
Mason Glickman,NCAA_615065,4375,,,,SP,pitcher_table
Ashton Chronister,NCAA_614822,4374,,,,SP,pitcher_table
Vogt,NCAA_614739,4373,,,,RP,pitcher_table
Lang,NCAA_614629,4372,,R,,RP,pitcher_table
B. Curtis,NCAA_614679,4371,,,,RP,pitcher_table
Diego Cardenas,NCAA_614609,4370,,,,RP,pitcher_table
Blue,BSB_CINCINNATI,4369,,R,,RP,pitcher_table
Aaden Lopez,NCAA_614588,4368,,R,,SP,pitcher_table
Harrington,BSB_LIBERTY,4367,,,,SP,pitcher_table
Curtis,NCAA_614736,4366,,R,,SP,pitcher_table
Draper,NCAA_614765,4365,,,,RP,pitcher_table
Gage Haley,NCAA_614856,4364,91974,,,RP,pitcher_table
K. Adetuyi,NCAA_614604,4363,,L,,SP,pitcher_table
Eli Henderson,NCAA_614600,4362,,R,,RP,pitcher_table
Miller,NCAA_614657,4361,,,,RP,pitcher_table
Berry,NCAA_614729,4360,,,,RP,pitcher_table
Elarton,NCAA_614621,4359,,R,,SP,pitcher_table
Wells,NCAA_614671,4358,,,,SP,pitcher_table
Alec Johnson,NCAA_614648,4357,,L,,SP,pitcher_table
Callen Travers,NCAA_614643,4356,,L,,SP,pitcher_table
Farrell,NCAA_614776,4355,,,,SP,pitcher_table
Joey Cirelli,NCAA_614866,4354,,,,SP,pitcher_table
P Farley,BSB_GEORGIA,4353,,,,SP,pitcher_table
Yeager,BSB_VIRGINIA,4352,,R,,SP,pitcher_table
Drew Grumble,BSB_BOSTON_COLLEGE,4351,,,,SP,pitcher_table
VANEGAS,NCAA_614836,4350,,,,SP,pitcher_table
Curry Sutherland,NCAA_614746,4349,,R,,SP,pitcher_table
Trenton Roehler,NCAA_614623,4348,,,,RP,pitcher_table
Will Coleman,BSB_KENTUCKY,4347,,,,SP,pitcher_table
M McDougall,NCAA_614632,4346,,R,,RP,pitcher_table
M. McDougall,NCAA_614632,4346,,R,,RP,pitcher_table
Tucker MEREDITH,NCAA_614832,4345,,,,SP,pitcher_table
Matt Sargeant,NCAA_614690,4344,,R,,SP,pitcher_table
Core,NCAA_614781,4343,,,,SP,pitcher_table
Wyatt Pennin,NCAA_614770,4342,,,,SP,pitcher_table
Matt MANLEY,NCAA_614829,4341,,R,,SP,pitcher_table
JT Fabian,NCAA_614814,4340,,,,RP,pitcher_table
D. McCarley,NCAA_614597,4339,,,,RP,pitcher_table
Max Kaplan,NCAA_614837,4338,91041,,,SP,pitcher_table
Michael Yeager,BSB_VIRGINIA,4337,87700,R,,SP,pitcher_table
Fisher Cantrell,NCAA_614632,4336,89974,R,,SP,pitcher_table
Cole Wells,NCAA_614671,4335,97858,,,SP,pitcher_table
Connor Blue,BSB_CINCINNATI,4334,95976,R,,SP,pitcher_table
Alejandro Vanegas,NCAA_614836,4333,97937,,,SP,pitcher_table
Gavin Dicks,NCAA_614633,4332,97991,,,SP,pitcher_table
Kide Adetuyi,NCAA_614604,4331,88546,L,,SP,pitcher_table
Mendez,NCAA_614704,4330,,R,,SP,pitcher_table
Lally,BSB_MICHIGAN,4329,,,,RP,pitcher_table
Kade Walker,NCAA_614631,4328,,,,SP,pitcher_table
Brendan Sweeney,NCAA_614666,4327,95624,,,RP,pitcher_table
Zac Laviage,NCAA_614790,4326,,,,SP,pitcher_table
Cooper Harris,NCAA_614728,4325,,,,SP,pitcher_table
Cody Kiemele,NCAA_614830,4324,,,,SP,pitcher_table
J. Krakoski,NCAA_614567,4323,,R,,SP,pitcher_table
MUELLER,NCAA_614820,4322,,L,,RP,pitcher_table
Pierson Howe,NCAA_614709,4321,,R,,SP,pitcher_table
Elijah Rogalski,NCAA_614570,4320,,,,SP,pitcher_table
Lucas,NCAA_614658,4319,,,,RP,pitcher_table
Logan Young,NCAA_614845,4317,,,,RP,pitcher_table
Ryan Ashford,NCAA_614854,4316,96025,,,RP,pitcher_table
Jackson Farrell,NCAA_614776,4315,96733,,,SP,pitcher_table
Rafael Capistran,NCAA_614771,4314,,,,RP,pitcher_table
Griffin,NCAA_614692,4313,,R,,RP,pitcher_table
KENNEDY,NCAA_614795,4311,,,,SP,pitcher_table
Derek Volz,NCAA_614620,4310,,,,SP,pitcher_table
J. HARRELL,NCAA_614832,4308,,,,RP,pitcher_table
Alba,NCAA_614853,4307,,R,,SP,pitcher_table
F. Stork,NCAA_614759,4306,,,,SP,pitcher_table
L. Wiley,NCAA_614564,4305,,L,,SP,pitcher_table
Anakin Underhill,NCAA_614722,4304,,R,,SP,pitcher_table
B. LINKER,NCAA_614832,4303,,,,RP,pitcher_table
N. Reese,NCAA_614619,4302,,,,SP,pitcher_table
O. Crowe,NCAA_614672,4301,,,,SP,pitcher_table
Josh Katz,NCAA_614777,4300,,R,,SP,pitcher_table
Steve Smith,NCAA_614852,4299,,,,SP,pitcher_table
Max Bianchini,NCAA_614837,4298,,,,SP,pitcher_table
Landen YOREK,NCAA_614740,4297,,R,,SP,pitcher_table
Warren Hartzell,NCAA_614821,4296,,R,,SP,pitcher_table
Ethan Hamill,NCAA_614589,4294,,,,SP,pitcher_table
Green,NCAA_614699,4293,,R,,SP,pitcher_table
Kellen Moore,NCAA_614639,4292,,R,,RP,pitcher_table
Q. Finnegan,NCAA_614808,4291,,,,SP,pitcher_table
T. Kent,NCAA_614670,4289,,,,SP,pitcher_table
Brady Miller,BSB_BOSTON_COLLEGE,4288,,,,SP,pitcher_table
Andrew Abler,NCAA_614617,4287,,,,RP,pitcher_table
P. Weigand,NCAA_614783,4286,,,,SP,pitcher_table
J. Duffield,NCAA_614650,4285,,,,SP,pitcher_table
Avery Laine,NCAA_614648,4284,,R,,SP,pitcher_table
Gage Wheaton,NCAA_614686,4283,,,,SP,pitcher_table
Ryan Skwarek,NCAA_614758,4282,,,,RP,pitcher_table
Ian Mowad,NCAA_614778,4281,,R,,RP,pitcher_table
Calen Scheid,NCAA_614866,4280,,,,SP,pitcher_table
E. Grim,BSB_VIRGINIA_TECH,4279,,,,SP,pitcher_table
Brady Boucha,NCAA_614863,4278,,,,SP,pitcher_table
Justin Masteralexis,NCAA_614656,4277,,,,SP,pitcher_table
JP Podgorski,NCAA_614803,4276,,,,RP,pitcher_table
Marcus Monro,NCAA_614727,4275,,,,SP,pitcher_table
C Landtiser,NCAA_614701,4274,,,,SP,pitcher_table
C. Landtiser,NCAA_614701,4274,,,,RP,pitcher_table
Dylan Reid,NCAA_614868,4273,,,,SP,pitcher_table
D. Nguyen-Br,NCAA_614674,4272,,,,SP,pitcher_table
J. Hines,NCAA_614579,4271,,,,SP,pitcher_table
D. Kriley,NCAA_614851,4270,,,,SP,pitcher_table
Ong,NCAA_614680,4269,,R,,SP,pitcher_table
A. Dallmayer,NCAA_614701,4268,,,,RP,pitcher_table
A Dallmayer,NCAA_614701,4268,,,,SP,pitcher_table
Regan Carter,NCAA_614706,4267,,R,,SP,pitcher_table
B. Hudson,NCAA_614693,4266,,,,SP,pitcher_table
B. Brantingh,NCAA_614798,4265,,,,SP,pitcher_table
Joshua Martinez,NCAA_614576,4264,,,,RP,pitcher_table
Justin Mayes,NCAA_614790,4262,,,,SP,pitcher_table
Andrew Johnson,NCAA_614742,4259,,R,,SP,pitcher_table
Thomas Skrob,NCAA_614620,4258,,,,SP,pitcher_table
Carson Timothy,NCAA_614570,4257,,,,SP,pitcher_table
M. Seidl,BSB_KANSAS,4256,,,,SP,pitcher_table
Luke Vanmarter,NCAA_614760,4255,,R,,RP,pitcher_table
Evans,NCAA_614792,4254,,,,RP,pitcher_table
Tommy Rose,NCAA_614600,4253,,R,,RP,pitcher_table
N. Baffa,NCAA_614801,4252,,R,,SP,pitcher_table
Maxwell Hilsenroth,NCAA_615065,4251,,,,RP,pitcher_table
Hayden Collins,NCAA_614599,4250,,,,RP,pitcher_table
Ko Smathers,NCAA_614844,4249,,R,,SP,pitcher_table
Brett Buchanan,NCAA_614814,4248,,,,RP,pitcher_table
C. Davis,NCAA_614671,4247,,,,SP,pitcher_table
L. Teschke,NCAA_614623,4246,,,,SP,pitcher_table
Collin Aloisio,NCAA_614728,4245,,,,SP,pitcher_table
L. Kenny,NCAA_614784,4244,,,,SP,pitcher_table
HUGHES,NCAA_614795,4243,,,,SP,pitcher_table
Jones,NCAA_614859,4242,,,,SP,pitcher_table
A. Castelluc,NCAA_614650,4241,,,,RP,pitcher_table
N. Bassi,NCAA_614694,4240,,R,,RP,pitcher_table
Dylan Mulcahy,NCAA_614750,4239,,,,SP,pitcher_table
Bre Holland,NCAA_614633,4238,,,,SP,pitcher_table
Giacomini,NCAA_614681,4237,,R,,SP,pitcher_table
Jackson Bergman,BSB_INDIANA,4236,97215,,,SP,pitcher_table
Cayden Smith,NCAA_614581,4235,97262,,,SP,pitcher_table
Scott Doran,BSB_COASTAL_CAROLINA,4232,92188,R,,SP,pitcher_table
Gavin Blachowicz,BSB_NEBRASKA,4231,91085,R,,SP,pitcher_table
R. KIDD,NCAA_614816,4229,,R,,SP,pitcher_table
O. Brown,NCAA_614712,4228,,,,SP,pitcher_table
C Johnston,NCAA_614717,4227,,R,,SP,pitcher_table
K. Hawks,NCAA_614671,4225,,,,SP,pitcher_table
Ethan Davis,NCAA_614600,4224,,R,,SP,pitcher_table
A. Couture,NCAA_614670,4223,,,,SP,pitcher_table
Ware,NCAA_614699,4222,,L,,SP,pitcher_table
Drew Nelson,NCAA_614868,4221,,,,SP,pitcher_table
Andrew Rudd,NCAA_614844,4220,,R,,RP,pitcher_table
H. Bell,NCAA_614759,4219,,,,SP,pitcher_table
Dillhoff,NCAA_614680,4218,,L,,SP,pitcher_table
Pedro Leon,NCAA_614620,4217,,,,SP,pitcher_table
M RODRIQUES,NCAA_614824,4216,,,,RP,pitcher_table
L. Darnell,NCAA_614667,4215,,,,SP,pitcher_table
N. Holbrook,NCAA_614613,4214,,,,RP,pitcher_table
K. Salvati,NCAA_614579,4213,,,,SP,pitcher_table
Dylan Skolfield,NCAA_614792,4212,97286,,,RP,pitcher_table
George Hansen,NCAA_614699,4211,97329,L,,SP,pitcher_table
Tanner Ware,NCAA_614699,4210,90338,L,,SP,pitcher_table
Brayton Thomas,BSB_INDIANA,4209,86882,,,SP,pitcher_table
Brigden Parker,NCAA_614856,4208,97498,,,SP,pitcher_table
Will Holmes,NCAA_614583,4206,58921,,,SP,pitcher_table
Busick,NCAA_614856,4204,,,,SP,pitcher_table
Conner Griff,NCAA_614863,4203,,,,SP,pitcher_table
T. Landen,NCAA_614693,4201,,,,SP,pitcher_table
Con. Lockwoo,NCAA_614801,4200,,,,SP,pitcher_table
Chris Torres,NCAA_614837,4199,,,,SP,pitcher_table
Hansen,NCAA_614699,4198,,L,,SP,pitcher_table
Huxley Holcombe,NCAA_614589,4197,,,,SP,pitcher_table
MURPHY,NCAA_614579,4196,,,,SP,pitcher_table
James Ellis,NCAA_614727,4195,,,,SP,pitcher_table
Parker,NCAA_614856,4194,,,,SP,pitcher_table
Marty Coyne,NCAA_614777,4193,,L,,SP,pitcher_table
Peter Dubie,NCAA_614868,4192,,,,SP,pitcher_table
E. Maloney,NCAA_614717,4191,,R,,SP,pitcher_table
Edwin ALICEA,NCAA_614740,4190,,L,,SP,pitcher_table
Adam Behrens,NCAA_614648,4189,90003,R,,RP,pitcher_table
R. Douglas,NCAA_614759,4188,,,,SP,pitcher_table
Throneberry,NCAA_614650,4187,,,,SP,pitcher_table
James Beasley,NCAA_614713,4185,,R,,SP,pitcher_table
Skolfield,NCAA_614792,4184,,,,SP,pitcher_table
J. Barroquei,NCAA_614735,4183,,,,RP,pitcher_table
K. Scott,NCAA_614594,4182,,,,RP,pitcher_table
JACK GEISER,NCAA_614660,4181,,R,,SP,pitcher_table
J. Storey,NCAA_614693,4180,,,,SP,pitcher_table
J. WIZCEB,NCAA_614816,4179,,L,,SP,pitcher_table
Mitchell Earle,NCAA_614760,4178,,R,,SP,pitcher_table
Tomas Valincius,NCAA_614666,4177,,,,SP,pitcher_table
Sapienza,NCAA_614692,4176,,R,,RP,pitcher_table
Garza,NCAA_614859,4175,,,,SP,pitcher_table
Konstantino,BSB_RUTGERS,4174,,,,SP,pitcher_table
Ryan Parker,NCAA_614722,4173,,R,,SP,pitcher_table
Bryce Coulter,NCAA_614583,4172,97585,,,SP,pitcher_table
Jonah Johnson,NCAA_614648,4171,90020,R,,RP,pitcher_table
E. Hart,NCAA_614754,4169,,,,SP,pitcher_table
N Ehlers,NCAA_614783,4168,,,,SP,pitcher_table
N. Kirsch,NCAA_614783,4167,,,,SP,pitcher_table
Nate Bennett,NCAA_614686,4166,,,,SP,pitcher_table
Michael SENAY,NCAA_614740,4163,,R,,SP,pitcher_table
M. Nayral,BSB_KANSAS,4162,,,,SP,pitcher_table
Grant Govel,NCAA_614742,4161,,R,,SP,pitcher_table
N. Jame,NCAA_614826,4160,,,,SP,pitcher_table
Reagan Rivera,BSB_INDIANA,4159,97231,,,SP,pitcher_table
H. Colagrand,NCAA_614751,4158,,,,SP,pitcher_table
Brent Stukes,NCAA_614837,4157,,,,SP,pitcher_table
D. Banner,NCAA_614850,4156,,,,SP,pitcher_table
Payt Waters,NCAA_614633,4155,,,,SP,pitcher_table
Samuel Guadamuz,NCAA_614787,4154,,R,,SP,pitcher_table
R. Mealy,NCAA_614670,4153,,,,SP,pitcher_table
Ga Peterson,NCAA_614852,4152,,,,SP,pitcher_table
Griffen Paige,NCAA_614821,4151,,L,,SP,pitcher_table
LEININGER,NCAA_614795,4150,,,,SP,pitcher_table
HalenJaden Guerrero,NCAA_614576,4149,,,,SP,pitcher_table
Gianni Gambardella,NCAA_614649,4148,,R,,SP,pitcher_table
Brainard,NCAA_614681,4147,,R,,RP,pitcher_table
Jake Moss,NCAA_614777,4146,,R,,SP,pitcher_table
King,NCAA_614566,4145,,,,SP,pitcher_table
K. Froehlich,NCAA_614747,4143,,R,,SP,pitcher_table
Myles McDerm,NCAA_615065,4142,,,,SP,pitcher_table
R. Wagner,NCAA_614693,4141,,,,SP,pitcher_table
Jaden Wywoda,NCAA_614620,4140,,,,SP,pitcher_table
Dygert,NCAA_614792,4139,,,,SP,pitcher_table
John Carmichael,NCAA_614600,4138,,R,,SP,pitcher_table
William Soig,NCAA_614866,4137,,,,SP,pitcher_table
THEIS,NCAA_614820,4136,,,,SP,pitcher_table
Hayden Tarsi,NCAA_614863,4135,,,,SP,pitcher_table
Westmoreland,NCAA_614856,4134,,,,SP,pitcher_table
Brayden Olson,NCAA_614785,4133,,,,SP,pitcher_table
Carso Byers,NCAA_614660,4132,,L,,SP,pitcher_table
Joe King,NCAA_614834,4131,,,,SP,pitcher_table
A. Guazzo,NCAA_614801,4130,,R,,SP,pitcher_table
T. Conklin,NCAA_614598,4129,,,,SP,pitcher_table
Callen Powers,NCAA_614656,4128,,,,SP,pitcher_table
Kurt Thomas,NCAA_614727,4127,,,,SP,pitcher_table
J. Gilleran,NCAA_614759,4126,,,,SP,pitcher_table
F. Samue,NCAA_614826,4125,,,,SP,pitcher_table
Jack Ohman,NCAA_614823,4124,,R,,SP,pitcher_table
Carson Mayfield,NCAA_614589,4123,,,,SP,pitcher_table
M. Delvaux,NCAA_614783,4122,,,,SP,pitcher_table
Carter Fink,NCAA_614686,4121,,,,RP,pitcher_table
DAHLOF,NCAA_614699,4120,,R,,SP,pitcher_table
C. Montelban,NCAA_614602,4119,,,,SP,pitcher_table
L. Ridley,NCAA_614784,4118,,,,SP,pitcher_table
D. Voegele,BSB_KANSAS,4116,,R,,SP,pitcher_table
L. Waugh,NCAA_614671,4115,88624,,,RP,pitcher_table
Zach Todd,NCAA_614706,4114,,R,,SP,pitcher_table
B. Beaty,NCAA_614712,4113,,,,SP,pitcher_table
Lane,NCAA_614680,4112,,R,,SP,pitcher_table
Ethan Lay,NCAA_614570,4111,,,,SP,pitcher_table
J. Bauer,NCAA_614619,4110,,,,RP,pitcher_table
Sotiropoulo,NCAA_614586,4109,,,,SP,pitcher_table
Cody AIRINGTON,NCAA_614858,4108,,,,SP,pitcher_table
Max Tripure,NCAA_614814,4107,,,,SP,pitcher_table
SASSE,NCAA_614795,4106,,,,SP,pitcher_table
Ian Smith,NCAA_614834,4105,,,,SP,pitcher_table
Mason Edwards,NCAA_614742,4104,,,,SP,pitcher_table
Tony Neubeck,BSB_INDIANA,4103,97229,,,SP,pitcher_table
Brannon Westmorelan,NCAA_614856,4102,97507,,,SP,pitcher_table
Liam Oleary,NCAA_614778,4100,97477,,,SP,pitcher_table
Jordan Dahlof,NCAA_614699,4099,97326,R,,SP,pitcher_table
AJ Colarusso,BSB_BOSTON_COLLEGE,4098,,,,SP,pitcher_table
SAM HLIBOKI,BSB_NORTHWESTERN,4097,,R,,SP,pitcher_table
Aj Petraitis,NCAA_614760,4096,,,,SP,pitcher_table
Bryan Matuschat,NCAA_614722,4095,,R,,SP,pitcher_table
Jake Geis,NCAA_614648,4094,,R,,RP,pitcher_table
Johnson,NCAA_614859,4093,,,,SP,pitcher_table
M. Worley,NCAA_614751,4092,,,,SP,pitcher_table
F. Morin,NCAA_614578,4091,,,,SP,pitcher_table
Ryan Peterson,NCAA_614728,4090,,,,SP,pitcher_table
Cam Allen,NCAA_614821,4089,,R,,SP,pitcher_table
Tanne Nolan,NCAA_614852,4088,,,,SP,pitcher_table
Maverick Torres,NCAA_614784,4087,90108,,,SP,pitcher_table
Tomita,NCAA_614681,4086,,R,,SP,pitcher_table
E. Teel,NCAA_614776,4085,,,,SP,pitcher_table
Chambers,NCAA_614859,4084,,,,SP,pitcher_table
Marchetti,NCAA_614733,4083,,L,,RP,pitcher_table
Chase Herrell,NCAA_614742,4082,,,,SP,pitcher_table
Matthew Flores,NCAA_614635,4081,96860,,,SP,pitcher_table
Dipasquale,NCAA_614758,4080,,,,SP,pitcher_table
Erik Swenson,NCAA_614649,4079,96929,R,,SP,pitcher_table
Trey Reinburg,NCAA_614815,4078,95260,R,,RP,pitcher_table
Julian Mlodzinski,NCAA_614605,4077,91720,,,SP,pitcher_table
Gage Burdick,NCAA_614640,4076,96801,,,SP,pitcher_table
Alec Belardes,NCAA_614730,4075,96826,,,SP,pitcher_table
Col Maloney,NCAA_614854,4074,,R,,SP,pitcher_table
Brody Krzysi,NCAA_614637,4073,,,,RP,pitcher_table
C. Kiemele,NCAA_614830,4072,,,,SP,pitcher_table
C. Lafferty,NCAA_614667,4071,,,,RP,pitcher_table
Jeremiah Newman,NCAA_614787,4070,,R,,SP,pitcher_table
Jeremiah Eneix,NCAA_614745,4069,,,,SP,pitcher_table
M. Cook,BSB_KANSAS,4068,,,,SP,pitcher_table
M. Flores,NCAA_614635,4067,,,,SP,pitcher_table
Penn,NCAA_614853,4066,,R,,SP,pitcher_table
Etha Milius,NCAA_614756,4064,,,,SP,pitcher_table
J. Tedesco,NCAA_614660,4062,,L,,SP,pitcher_table
S. Karpaitis,NCAA_621265,4061,,,,RP,pitcher_table
A. Sobol,NCAA_614678,4060,,L,,SP,pitcher_table
Jake Beaty,NCAA_614852,4059,,,,SP,pitcher_table
Aj Murray,NCAA_614563,4058,,,,SP,pitcher_table
Tapper,NCAA_614797,4057,,,,SP,pitcher_table
Colin Lebel,NCAA_614610,4056,,R,,RP,pitcher_table
E. Davis,NCAA_614671,4055,,,,RP,pitcher_table
Ethan Stade,NCAA_614865,4054,,,,RP,pitcher_table
N. ZIMMERMAN,NCAA_614766,4053,,,,SP,pitcher_table
Jay Campbell,NCAA_614603,4052,,,,SP,pitcher_table
J. Bingham,NCAA_614599,4051,,,,RP,pitcher_table
Maverick Tor,NCAA_614784,4050,,,,SP,pitcher_table
GIESIGE,NCAA_614795,4049,,,,SP,pitcher_table
O. Shaprow,NCAA_614653,4048,,,,SP,pitcher_table
Drew Medley,NCAA_614827,4047,,,,SP,pitcher_table
Max Eichenberger,NCAA_614837,4046,,,,SP,pitcher_table
J. Brafa,NCAA_614762,4045,,,,RP,pitcher_table
Julian Mlodz,NCAA_614605,4044,,,,SP,pitcher_table
Trey Reinbur,NCAA_614815,4043,,,,SP,pitcher_table
Jordan Medellin,NCAA_614834,4042,,,,RP,pitcher_table
Luke Williams,NCAA_614776,4041,96739,,,SP,pitcher_table
Caden Kickhaefer,NCAA_614779,4040,96262,R,,SP,pitcher_table
Deaton Oak,NCAA_614754,4039,96672,,,SP,pitcher_table
Quin Mcmanmon,NCAA_614605,4038,96790,,,RP,pitcher_table
Andrew Allen,NCAA_614854,4037,86918,,,RP,pitcher_table
Owen Roberts,NCAA_614626,4036,98725,R,,RP,pitcher_table
Evan Wilson,NCAA_614719,4035,,,,RP,pitcher_table
J. Blackwood,BSB_ALABAMA,4034,,,,SP,pitcher_table
Jack Hasten,NCAA_614834,4032,,,,RP,pitcher_table
Adam Shipley,NCAA_614725,4031,,,,RP,pitcher_table
C. Beck,NCAA_614787,4030,,L,,SP,pitcher_table
Brayden GRAY,NCAA_614643,4029,,R,,SP,pitcher_table
MEREDITH,NCAA_614832,4028,,,,SP,pitcher_table
B. Lewis,NCAA_614752,4027,,,,SP,pitcher_table
Cole Kenyon,NCAA_614838,4026,,,,SP,pitcher_table
E White,NCAA_614779,4025,,R,,RP,pitcher_table
Andre Allen,NCAA_614854,4024,,,,SP,pitcher_table
B. Weber,BSB_VIRGINIA_TECH,4023,,,,SP,pitcher_table
Encalada,NCAA_614836,4022,,,,SP,pitcher_table
Jax Baptist,NCAA_614847,4021,,R,,SP,pitcher_table
JACOB PANNELL,NCAA_614825,4020,,R,,SP,pitcher_table
Jacob Roettg,NCAA_614673,4019,,,,SP,pitcher_table
Roberts,NCAA_614770,4018,,,,SP,pitcher_table
Quin McManmo,NCAA_614605,4017,,,,RP,pitcher_table
Joey Wizceb,NCAA_614816,4016,,L,,SP,pitcher_table
C. COX,NCAA_614858,4015,,,,SP,pitcher_table
Vercoe,NCAA_614707,4014,,R,,SP,pitcher_table
Mohamed Harati,NCAA_614771,4013,,,,SP,pitcher_table
T. Duke,NCAA_614635,4012,,,,SP,pitcher_table
Jannicelli,BSB_UC_SANTA_BARBARA,4011,,,,SP,pitcher_table
Higginbottom,NCAA_614830,4010,,,,RP,pitcher_table
Issac Hallam,NCAA_614833,4009,,,,SP,pitcher_table
A. BELARDES,NCAA_614730,4008,,,,SP,pitcher_table
Ben Norton,NCAA_614621,4007,,R,,RP,pitcher_table
Alejandro Marquez,NCAA_614712,4006,,,,SP,pitcher_table
Jake Toporek,NCAA_614762,4005,95725,,,RP,pitcher_table
Cooper,BSB_HOUSTON,4004,,R,,SP,pitcher_table
Seanan Farney,NCAA_614750,4003,,,,SP,pitcher_table
OCEGUERA,NCAA_614640,4002,,,,RP,pitcher_table
Klecker,NCAA_614853,4001,,R,,SP,pitcher_table
Boynar,NCAA_614843,4000,,,,SP,pitcher_table
C. Okerholm,NCAA_614794,3999,,,,SP,pitcher_table
Karson Lindsey,NCAA_614603,3998,,,,RP,pitcher_table
Rovin,BSB_SAN_DIEGO,3997,,,,SP,pitcher_table
Joshua Woodworth,NCAA_614709,3996,,,,RP,pitcher_table
Gavin Derr,NCAA_614810,3995,,,,SP,pitcher_table
Alex Caudill,NCAA_614652,3994,,R,,SP,pitcher_table
